OID|MEMBERSHIP_TYPE|CATEGORY|NUMBER|VOTING_ELIGIBILITY|RPT_ID
302049|2101|Military Service|1|T|780753
302048|2101|Honorary|648|F|780753
302047|2101|Regular|2647|T|780753
302046|2101|Retired|717|T|780753
302045|2101|Early Retired|490|T|780753
302044|2101|Apprentice|515|T|780753
301881|2101|REGULAR MEMBERS|867|T|780641
301888|2101|MILITARY|1|T|780641
301887|2101|MEMBERS IN ARREARS|30|F|780641
301886|2101|RETIREES|110|T|780641
301885|2101|HONORARY MEMBERS|213|T|780641
301884|2101|EARLY RETIRED|154|T|780641
301883|2101|DISABLED MEMBERS|148|T|780641
301882|2101|APPRENTICES|159|T|780641
303236|2101|HONORARY|125|F|782314
303233|2101|SECTION 50 DISABLED|51|T|782314
303235|2101|RETIRED|201|T|782314
303234|2101|APPRENTICE|238|T|782314
303239|2102|Agency Fee Payers|0|F|782314
303238|2101|MEMBERS IN ARREARS|46|F|782314
303237|2101|REGULAR|862|T|782314
302907|2101|SECTION 50 DISABLED|85|T|782181
302915|2102|Agency Fee Payers|0|F|782181
302914|2101|CONTRACTOR|1|F|782181
302913|2101|RETIRED MEMBER|106|T|782181
302912|2101|MEMBER - REGULAR|1234|T|782181
302911|2101|CALLED MILITARY SERVICE|1|T|782181
302910|2101|HONORARY MEMBER|305|T|782181
302909|2101|EARLY RETIRED|119|T|782181
302908|2101|APPRENTICES - LEVEL 1,2,3 4 AND 5|266|T|782181
302122|2101|Regular|1731|T|780833
302127|2101|Honorary|254|T|780833
302126|2101|Retired|197|T|780833
302125|2101|Early Retired|235|T|780833
302124|2101|Disabled|87|T|780833
302123|2101|Apprentice|333|T|780833
304116|2101|disabled|56|T|782769
304121|2102|Agency Fee Payers|0|F|782769
304120|2101|HONORARY MEMBERS|140|T|782769
304119|2101|REGULAR MEMBERS|705|T|782769
304118|2101|RETIREES|344|T|782769
304117|2101|APPRENTICES|135|T|782769
302534|2101|Honorary|172|T|782022
302537|2101|Member|933|T|782022
302536|2101|In Service|2|T|782022
302535|2101|Retired|90|T|782022
302533|2101|Early Retired|142|T|782022
302532|2101|Contractor|24|T|782022
302531|2101|Apprentice L05|10|T|782022
302530|2101|Apprentice L04|18|T|782022
302529|2101|Apprentice L03|28|T|782022
302528|2101|Apprentice L02|39|T|782022
302527|2101|Apprentice L01|47|T|782022
302526|2101|50 Disabled|55|T|782022
302389|2101|Disabled|32|T|781963
302396|2101|Called Military Service|3|T|781963
302395|2101|Arrears Members|91|T|781963
302394|2101|Retired Member|134|T|781963
302393|2101|Member - Regular|800|T|781963
302392|2101|Honorary|95|T|781963
302391|2101|Early Retired|185|T|781963
302390|2101|Apprentice|231|T|781963
301691|2101|REGULAR|764|T|778087
301695|2101|RETIRED|71|T|778087
301694|2101|EARLY RETIRED|155|T|778087
301693|2101|DISABLED|15|T|778087
301692|2101|APPRENTICES|236|T|778087
302183|2101|REGULAR|979|T|780862
302187|2101|RETIRED|276|T|780862
302186|2101|EARLY RETIRED|312|T|780862
302185|2101|DISABLED|38|T|780862
302184|2101|APPRENTICES|235|T|780862
303436|2101|SECTION 50 DISABLED|14|T|782465
303442|2102|Agency Fee Payers|0|F|782465
303441|2101|REGULAR|1094|T|782465
303440|2101|MEMBERS IN ARREARS|180|F|782465
303439|2101|HONORARY|108|F|782465
303438|2101|RETIRED|221|T|782465
303437|2101|APPRENTICE|67|T|782465
303938|2101|REGULAR MEMBER|1252|T|782639
303947|2101|CONTRACTOR MEMBER|12|F|782639
303946|2101|SECTION 50 DISABLED|43|T|782639
303945|2101|50 YEAR HONORARY MEMBER|345|T|782639
303944|2101|RETIRED MEMBER|227|T|782639
303943|2101|EARLY RETIRED|183|T|782639
303942|2101|APPRENTICE LEVEL 4|21|T|782639
303941|2101|APPRENTICE LEVEL 3|34|T|782639
303940|2101|APPRENTICE LEVEL 2|32|T|782639
303939|2101|APPRENTICE LEVEL 1|60|F|782639
301231|2101|ACTIVE|2528|T|773960
301236|2101|ARREARS|317|F|773960
301235|2101|HONORARY|164|T|773960
301234|2101|DISABLED|19|T|773960
301233|2101|RETIRED|406|T|773960
301232|2101|APPRENTICE|411|T|773960
301240|2101|ACTIVE|1940|T|774027
301245|2101|ARREARS|571|F|774027
301244|2101|HONORARY|20|T|774027
301243|2101|DISABLED|5|T|774027
301242|2101|RETIRED|68|T|774027
301241|2101|APPRENTICE|411|T|774027
301505|2101|ACTIVE|681|T|777742
301510|2101|ARREARS|68|F|777742
301509|2101|HONORARY|34|T|777742
301508|2101|DISABLED|1|T|777742
301507|2101|RETIRED|98|T|777742
301506|2101|APPRENTICE|106|T|777742
303588|2101|HONORARY MEMBERS|205|T|782516
303591|2101|MILITARY SERVICE MEMBERS|5|T|782516
303590|2101|APPRENTICES AND JOURNEYMEN|1534|T|782516
303589|2101|RETIRED OR DISABLED|564|T|782516
301567|2101|ACTIVE|1576|T|777815
301572|2101|ARREARS|148|F|777815
301571|2101|HONORARY|128|T|777815
301570|2101|DISABLED|275|T|777815
301569|2101|RETIRED|24|T|777815
301568|2101|APPRENTICE|297|T|777815
302248|2101|Journeymen|3512|F|780896
302252|2101|Retired or Disabled|734|F|780896
302251|2101|Contractor|6|F|780896
302250|2101|Military Service|7|F|780896
302249|2101|Apprentice|1358|F|780896
303092|2101|PRE APPRENTICE|47|T|782274
303100|2101|MILITARY|4|T|782274
303099|2101|CONTRACTOR MEMBER|8|F|782274
303098|2101|HONORARY|79|F|782274
303097|2101|SECTION 50|10|F|782274
303096|2101|RETIRED|79|F|782274
303095|2101|MEMBER|1744|T|782274
303094|2101|APPRENTICE|385|T|782274
303093|2101|EARLY RETIRED|121|F|782274
302425|2101|Active|128|T|781979
302426|2102|Agency Fee Payers|0|F|781979
302680|2101|RETIRED OR DISABLED|323|T|782094
302684|2101|CONTRACTOR MEMBER/SELF-EMPLOYED|2|T|782094
302683|2101|APPRENTICES & MEMBER-REGULAR|801|T|782094
302682|2101|MILITARY SERVICE|3|T|782094
302681|2101|50 YEAR HONORARY MEMBERS|128|T|782094
302479|2101|RETIRED OR DISABLED|567|T|782006
302483|2101|CONTRACTOR MEMBER/SELF-EMPLOYED|16|T|782006
302482|2101|APPRENTICES & MEMBER-REGULAR|1402|T|782006
302481|2101|MILITARY SERVICE|9|T|782006
302480|2101|HONORARY MEMBER|241|T|782006
301872|2101|SECTION 50 DISABLED|44|T|780636
301880|2102|Agency Fee Payers|0|F|780636
301879|2101|IN ARREARS|77|F|780636
301878|2101|MILITARY SERVICE|2|T|780636
301877|2101|RETIRED|138|T|780636
301876|2101|REGULAR|1195|T|780636
301875|2101|HONORARY|228|F|780636
301874|2101|EARLY RETIRED|110|T|780636
301873|2101|APPRENTICE|8|T|780636
301769|2101|APPRENTICES AND JOURNEYMEN|1781|T|780536
301766|2101|EARLY RETIRED MEMBERS|191|T|780536
301768|2101|MILITARY SERVICE MEMBERS|12|T|780536
301767|2101|HONORARY MEMBER|171|T|780536
301771|2101|RETIRED OR DISABLED MEMBERS|235|T|780536
301770|2101|CONTRACTOR MEMBERS|2|T|780536
302893|2101|MECHANICS|271|T|782167
302895|2101|APPRENTICES|22|T|782167
302894|2101|SHOP MEMBERS|4|T|782167
303397|2101|Health Care|3831|T|782427
303405|2102|Agency Fee Payers|0|F|782427
303404|2101|Associate Faculty|745|T|782427
303403|2101|Lawernce Livermore National Labs|48|T|782427
303402|2101|Los Alamos National Labs|44|T|782427
303401|2101|Administrative Professional|482|T|782427
303400|2101|Lawrence Berkeley National Lab|146|T|782427
303399|2101|Technical|1675|T|782427
303398|2101|Research|2354|T|782427
301985|2101|"A" MEMBERSHIP|526|T|780705
303360|2101|RETIRED OR DISABLED|250|T|782398
303363|2101|HONORARY MEMBERS|101|T|782398
303362|2101|MILITARY SERVICE MEMBERS|4|T|782398
303361|2101|APPRENTICES AND JOURNEYMEN|899|T|782398
303630|2101|Journeyman|5736|F|782526
303636|2101|Military|5|F|782526
303635|2101|Honorary|505|F|782526
303634|2101|Retired|257|F|782526
303633|2101|Early Retired|103|F|782526
303632|2101|Disabled|109|F|782526
303631|2101|Apprentices|722|F|782526
301947|2101|EARLY RETIRED|94|T|780695
301952|2101|RETIRED OR DISABLED|162|T|780695
301951|2101|CONTRACTOR|2|T|780695
301950|2101|REGULAR MEMBERS|946|T|780695
301949|2101|MILITARY SERVICE|4|T|780695
301948|2101|50 YEAR HONORARY MEMBERS|160|T|780695
303077|2101|REGULAR|1157|T|782267
303081|2101|DISABLED|118|T|782267
303080|2101|RETIRED|188|T|782267
303079|2101|EARLY RETIRED|185|T|782267
303078|2101|APPRENTICES|440|T|782267
301855|2101|JOURNEYMAN|1695|T|780599
301864|2102|Agency Fee Payers|0|F|780599
301863|2101|PRE APPRENTICE|1|F|780599
301862|2101|WALK-IN APPRENTICE|37|F|780599
301861|2101|IN SERVICE|2|T|780599
301860|2101|CONTRACTOR|1|F|780599
301859|2101|EARLY RETIREE AND DISABLED|448|T|780599
301858|2101|HONORARY|105|T|780599
301857|2101|RETIRED|182|T|780599
301856|2101|APPRENTICE|706|T|780599
305141|2101|Member|41|T|785217
301203|2101|ACTIVE MEMBERS|165112|T|773773
301207|2102|Agency Fee Payers|4143|F|773773
301206|2101|SUSPENDED PAYMENTS|35740|F|773773
301205|2101|PAYMENTS PENDING|24|F|773773
301204|2101|HONORABLE WITHDRAWAL|48603|F|773773
303288|2101|REGULAR MEMBERS|381|T|782332
303295|2102|Agency Fee Payers|0|F|782332
303294|2101|ARREARS MEMBERS|63|F|782332
303293|2101|HONORARY MEMBERS|71|T|782332
303292|2101|DISABLED MEMBERS|21|T|782332
303291|2101|APPRENTICES|100|T|782332
303290|2101|RETIRED MEMBERS|67|T|782332
303289|2101|EARLY RETIRED MEMBERS|45|T|782332
301314|2101|ACTIVE|2044|T|777269
301315|2102|Agency Fee Payers|62|F|777269
302545|2101|ACTIVE|2972|T|782027
302549|2102|Agency Fee Payers|0|F|782027
302548|2101|RETIREES|1176|T|782027
302547|2101|PRE-APPRENTICES|85|T|782027
302546|2101|APPRENTICES|688|T|782027
303710|2101|FULL MEMBERS|625|T|782557
303711|2102|Agency Fee Payers|9|F|782557
290277|2101|Basic Members - Type BA|57|T|738190
304544|2101|JOURNEYMAN|630|T|782958
304548|2102|Agency Fee Payers|0|F|782958
304547|2101|HONORARY MEMBER|72|T|782958
304546|2101|RETIREE|162|T|782958
304545|2101|APPRENTICE|115|T|782958
304364|2101|JOURNEYMAN|874|T|782884
304368|2102|Agency Fee Payers|0|F|782884
304367|2101|HONORARY MEMBER|130|T|782884
304366|2101|APPRENTICE|185|T|782884
304365|2101|RETIREE|349|T|782884
301619|2101|JOURNEYMAN|713|T|777912
301623|2102|Agency Fee Payers|0|F|777912
301622|2101|HONORARY MEMBER|92|T|777912
301621|2101|RETIREE|289|T|777912
301620|2101|APPRENTICE|102|T|777912
304669|2101|ACTIVE|1069|T|783033
303842|2101|HONORARY|62|T|782612
303838|2101|JOURNEYMAN|834|T|782612
303841|2101|EARLY RETIRED|105|T|782612
303840|2101|DISABLED|60|T|782612
303839|2101|APPRENTICE|177|T|782612
303845|2102|Agency Fee Payers|0|F|782612
303844|2101|IN SERVICE|4|T|782612
303843|2101|RETIRED|112|T|782612
302754|2101|JOURNEYMEN|1661|T|782123
302757|2101|LIFE MEMBERS|240|T|782123
302756|2101|RETIREE|196|T|782123
302755|2101|APPRENTICE|403|T|782123
303721|2101|Regular Members-Pay full dues|858|T|782561
303727|2101|Honorary-pay no dues|74|T|782561
303726|2101|Disabled-pay reduced dues|28|T|782561
303725|2101|Military-pay no dues|1|T|782561
303724|2101|Retired-pay reduced dues|90|T|782561
303723|2101|Early retired-pay reduced dues|58|T|782561
303722|2101|Apprentice Members-pay regular dues|141|T|782561
300875|2101|SOUTH JERSEY REGION - CBU PART TIME|42|T|766116
300850|2101|EASTERN REGION - CATEGORY A|13|T|766116
300874|2101|EASTERN REGION - CBU PART TIME|345|T|766116
300873|2101|CENTRAL REGION - CBU PART TIME|407|T|766116
300872|2101|WESTERN REGION - CBU FULL TIME|1303|T|766116
300871|2101|SOUTHERN REGION - CBU FULL TIME|24631|T|766116
300870|2101|SOUTHEASTERN REGION - CBU FULL TIME|2049|T|766116
300869|2101|LOWER HUDSON REGION - CBU FULL TIME|3020|T|766116
300868|2101|SOUTH JERSEY REGION - CBU FULL TIME|231|T|766116
300867|2101|EASTERN REGION - CBU FULL TIME|1089|T|766116
300866|2101|CENTRAL REGION - CBU FULL TIME|1506|T|766116
300865|2101|WESTERN REGION - RETIREE|6|T|766116
300864|2101|SOUTHERN REGION - RETIREE|53|T|766116
300863|2101|SOUTHEASTERN REGION - RETIREE|9|T|766116
300862|2101|LOWER HUDSON REGION - RETIREE|8|T|766116
300861|2101|NORTH JERSEY REGION - RETIREE|1|T|766116
300860|2101|EASTERN REGION - RETIREE|2|T|766116
300859|2101|CENTRAL REGION - RETIREE|2|T|766116
300858|2101|SOUTHEASTERN REGION - CATEGORY C|1|T|766116
300857|2101|LOWER HUDSON REGION - CATEGORY C|1|T|766116
300856|2101|EASTERN REGION - CATEGORY C|1|T|766116
300855|2101|SOUTHERN REGION - CATEGORY B|2|T|766116
300854|2101|LOWER HUDSON - CATEGORY B|1|T|766116
300853|2101|SOUTHERN REGION - CATEGORY A|8|T|766116
300852|2101|SOUTHEASTERN REGION - CATEGORY A|3|T|766116
300851|2101|LOWER HUDSON REGION - CATEGORY A|1|T|766116
300881|2101|SOUTHEASTERN REGION - FINANCIAL CORE|5|T|766116
300880|2101|SOUTH JERSEY REGION - FINANCIAL CORE|2|T|766116
300879|2101|WESTERN REGION - CBU PART TIME|283|T|766116
300878|2101|SOUTHERN REGION - CBU PART TIME|1819|T|766116
300877|2101|SOUTHEASTERN REGION - CBU PART TIME|728|T|766116
300876|2101|LOWER HUDSON REGION - CBU PART TIME|617|T|766116
300662|2101|UNRESTRICTED MEMBERS|4600|T|756358
304981|2101|REGULAR MEMBERS|563|T|783210
304982|2102|Agency Fee Payers|0|F|783210
302916|2101|ACTIVE|889|T|782183
302921|2101|ARREARS|113|F|782183
302920|2101|HONORARY|60|T|782183
302919|2101|DISABLED|14|T|782183
302918|2101|RETIRED|164|T|782183
302917|2101|APPRENTICE|222|T|782183
302253|2101|ACTIVE|2265|T|780897
302258|2101|ARREARS|278|F|780897
302257|2101|HONORARY|85|T|780897
302256|2101|DISABLED|42|T|780897
302255|2101|RETIRED|291|T|780897
302254|2101|APPRENTICE|744|T|780897
301226|2101|Full dues paying members|1212|T|773879
301227|2101|Retiree-partial dues paying members|6|T|773879
305258|2101|Members|382|T|785535
303249|2101|SECTION 50 DISABLED|147|T|782320
303258|2102|Agency Fee Payers|0|F|782320
303257|2101|IN SERVICE|1|T|782320
303256|2101|WALK IN|1|F|782320
303255|2101|MEMBERS IN ARREARS|200|F|782320
303254|2101|RETIRED MEMBER|363|T|782320
303253|2101|REGULAR MEMBER|2148|T|782320
303252|2101|HONORARY MEMBER|317|F|782320
303251|2101|EARLY RETIRED|333|T|782320
303250|2101|APPRENTICES|602|T|782320
305108|2101|PART - TIME MEMBERS|22|T|784450
305107|2101|FULL TIME MEMBERS|2977|T|784450
305109|2101|HALF-TIME MEMBERS|1|T|784450
303261|2101|Individual members of affiliated unions|29383|F|782323
303263|2101|10 Regional Councils|10|T|782323
303262|2101|48 Local Unions|48|T|782323
300793|2101|ACTIVE|845|T|766068
300794|2102|Agency Fee Payers|0|F|766068
301162|2101|BA members who pay full dues|561|T|773714
303548|2101|WORKING MEMBERS|1030|T|782500
303553|2101|HONORARY MEMBERS|278|T|782500
303552|2101|RETIRED MEMBERS|130|T|782500
303551|2101|EARLY RETIRED  MEMBERS|338|T|782500
303550|2101|DISABLED MEMBERS|22|T|782500
303549|2101|APPRENTICE MEMBERS|186|T|782500
304220|2101|APPRENTICE MEMBERS|569|T|782833
304226|2102|Agency Fee Payers|0|F|782833
304225|2101|RETIRED MEMBERS|431|T|782833
304224|2101|HONORARY MEMBERS|420|T|782833
304223|2101|WORKING MEMBERS|2061|T|782833
304222|2101|DISABLED MEMBERS|44|T|782833
304221|2101|EARLY RETIRED MEMBERS|587|T|782833
302201|2101|Journeyman|2405|T|780866
302204|2101|Honorary|170|T|780866
302203|2101|Retired|179|T|780866
302202|2101|Apprentice|587|T|780866
301751|2101|Electrical Workers|622|T|779371
303305|2101|50 DISABLED|43|T|782342
303310|2101|REGULAR MEMBERS|2091|T|782342
303309|2101|RETIRED|205|T|782342
303308|2101|HONORARY MEMBERS|373|F|782342
303307|2101|EARLY RETIRED|37|T|782342
303306|2101|APPRENTICE|94|T|782342
305259|2101|ARMED FORCES|1|T|785538
305267|2102|Agency Fee Payers|0|F|785538
305266|2101|PRODUCTION|36|T|785538
305265|2101|OWNER|0|F|785538
305264|2101|RETIRED|757|T|785538
305263|2101|DISABLED|14|T|785538
305262|2101|CLASSIFIED WORKERS|278|T|785538
305261|2101|APPRENTICE|470|T|785538
305260|2101|JOURNEYMAN|1459|T|785538
303409|2101|Members|274|T|782451
303410|2101|Agency Fee Payers|52|T|782451
302455|2101|ACTIVE|2514|T|781992
302461|2102|Agency Fee Payers|0|F|781992
302460|2101|HONORARY|323|T|781992
302459|2101|DISABLED|107|T|781992
302458|2101|RETIRED|269|T|781992
302457|2101|EARLY RETIRED|163|T|781992
302456|2101|APPRENTICE|700|T|781992
301965|2101|ACTIVE|617|T|780699
301973|2102|Agency Fee Payers|0|F|780699
301972|2101|WALK-IN|1|F|780699
301971|2101|IN SERVICE|1|T|780699
301970|2101|HONORARY|92|T|780699
301969|2101|DISABLED|28|T|780699
301968|2101|EARLY RETIRED|55|T|780699
301967|2101|RETIRED|114|T|780699
301966|2101|APPRENTICE|195|T|780699
303578|2101|ACTIVE|808|T|782514
303584|2102|Agency Fee Payers|0|F|782514
303583|2101|HONORARY|128|T|782514
303582|2101|RETIRED|96|T|782514
303581|2101|DISABLED|44|T|782514
303580|2101|EARLY RETIRED|59|T|782514
303579|2101|APPRENTICES|205|T|782514
303393|2101|ACTIVE|1266|T|782418
303396|2102|Agency Fee Payers|3|F|782418
303395|2101|HONORARY|5|T|782418
303394|2101|RETIRED|1|T|782418
305104|2101|Active Members|26|T|784438
305106|2102|Agency Fee Payers|393|F|784438
305105|2101|Affiliated Members|818|F|784438
303195|2101|JOURNEYMEN|1240|T|782302
303197|2101|MILITARY|3|T|782302
303196|2101|PENSIONERS|241|T|782302
289797|2101|JOURNEYMEN|0|T|737299
289798|2102|Agency Fee Payers|0|F|737299
303069|2101|ACTIVE|1050|T|782260
303074|2101|HONORARY|75|F|782260
303073|2101|DISABLED|62|T|782260
303072|2101|RETIRED|70|T|782260
303071|2101|EARLY RETIRED|45|T|782260
303070|2101|APPRENTICE|86|T|782260
304619|2102|Agency Fee Payers|22|F|783003
304617|2101|A Members|307|T|783003
304618|2101|BA Members|1050|T|783003
302471|2101|Full Dues Paying Members|6574|T|782002
302472|2102|Agency Fee Payers|0|F|782002
300791|2101|Members|266|T|766067
300792|2102|Agency Fee Payers|0|F|766067
302267|2101|Members - Regular|1474|T|781890
302269|2101|Members - Retired|374|T|781890
302268|2101|Members - Apprentice|212|T|781890
302291|2101|Regular Members|2079|T|781898
302295|2101|Honorary|467|F|781898
302294|2101|Retirees|412|F|781898
302293|2101|Apprentices|174|T|781898
302292|2101|Disabled|72|F|781898
301605|2101|Members - Regular|1111|T|777877
301607|2101|Members - Retired|262|T|777877
301606|2101|Members - Apprentice|133|T|777877
301288|2101|Disabled|42|T|776561
301292|2101|Regular|1126|T|776561
301291|2101|Honorary|272|F|776561
301290|2101|Retired|212|F|776561
301289|2101|Apprentice|111|T|776561
302906|2101|ACTIVE MEMBERS|224|T|782179
300714|2101|ACTIVE MEMBER|2727|T|758758
300719|2102|Agency Fee Payers|1|F|758758
300718|2101|OFFICIAL MEMBER|112|F|758758
300717|2101|LIFE MEMBER|659|F|758758
300716|2101|UNEMPLOYED MEMBER|0|F|758758
300715|2101|RETIRED MEMBER|11|F|758758
304032|2101|Journeymen|18|F|782681
305257|2101|Unrestricted Dues Paying Members|478|T|785526
301208|2101|PRODUCTION|118|T|773780
301209|2102|Agency Fee Payers|0|F|773780
